id	word	extended word	transformed	label
18077952	possibly-although	d possibly-although n	l llllllll-llllllll l	False
18077952	reliably--on	t reliably--on p	l llllllll--ll l	False
3172823	guarantee	o guarantee a	l lllllllll l	False
10784102	Inflammation	. Inflammation i	. Ulllllllllll l	False
10710432	cytochemical	d cytochemical e	l llllllllllll l	False
10024883	mediator,	t mediator, c	l llllllll, l	False
10784102	(NGF),	r (NGF), o	l (UUU), l	True
10784102	hindpaw	, hindpaw w	, lllllll l	False
6688123	NGF.	f NGF. W	l UUU. U	True
10784102	site-specific,	g site-specific, a	l llll-llllllll, l	False
10784102	anti-sodium	, anti-sodium c	, llll-llllll l	False
10784102	allodynia	l allodynia w	l lllllllll l	False
10784102	post-injection.	s post-injection. P	l llll-lllllllll. U	False
10784102	hyperalgesic	e hyperalgesic r	l llllllllllll l	False
10784102	Pre-blocking	. Pre-blocking N	. Ull-llllllll U	False
10552934	NGF	e NGF s	l UUU l	True
10784102	anti-NGF	h anti-NGF p	l llll-UUU l	True
10784102	NGF-induced	e NGF-induced d	l UUU-lllllll l	False
10318829	labeling.	d labeling. T	l llllllll. U	False
3677106	Flavone	. Flavone a	. Ullllll l	False
3677106	aglycone	d aglycone r	l llllllll l	False
3171477	micrograms/ml	0 micrograms/ml 1	d llllllllll/ll d	False
3677106	tumors)	l tumors) i	l llllll) l	False
3677106	mice;	n mice; b	l llll; l	False
3677106	schedules,	3 schedules, i	d lllllllll, l	False
17383325	1-,	e 1-, 2	l d-, d	False
17383325	3-,	, 3-, a	, d-, l	False
10488139	6-h	a 6-h t	l d-l l	False
3677106	6.4,	, 6.4, a	, d.d, l	False
10075854	10.0	t 10.0 d	l dd.d l	False
3677106	g/m2,	0 g/m2, r	d l/ld, l	False
2385197	Dose	. Dose d	. Ulll l	False
10051606	denoted	, denoted R	, lllllll U	False
10512682	intense	n intense s	l lllllll l	False
3677106	warmth	f warmth a	l llllll l	False
3677106	flushing	d flushing w	l llllllll l	False
3677106	1-h	a 1-h i	l d-l l	False
3677106	infusion,	h infusion, a	l llllllll, l	False
4094659	hypotension	r hypotension a	l lllllllllll l	False
3677106	3-h	a 3-h i	l d-l l	False
3677106	flavone	f flavone a	l lllllll l	False
9590144	g/m2	1 g/m2 q	d l/ld l	False
3677106	8.6	r 8.6 g	l d.d l	False
10556521	650	a 650 a	l ddd l	False
8224247	388	a 388 a	l ddd l	False
3228275	micrograms/ml,	0 micrograms/ml, w	d llllllllll/ll, l	False
3677106	(assessed	e (assessed b	l (llllllll l	False
3677106	schedule.	h schedule. T	l llllllll. U	False
3677106	achievable	e achievable i	l llllllllll l	False
8113710	45-year-old	A 45-year-old m	U dd-llll-lll l	False
10463948	overdose	n overdose p	l llllllll l	False
8113710	colchicine	f colchicine t	l llllllllll l	False
8113710	tables.	e tables. D	l llllll. U	False
8113710	dramatically.	l dramatically. A	l llllllllllll. U	False
8113710	hospitalization,	l hospitalization, p	l lllllllllllllll, l	False
8113710	pleural	, pleural e	, lllllll l	False
2443031	effusion	h effusion (	l llllllll (	False
8113710	bronchopneumonia	l bronchopneumonia w	l llllllllllllllll l	False
9324062	evident,	t evident, h	l lllllll, l	False
8113710	hypocellularity	d hypocellularity o	l lllllllllllllll l	False
8113710	megakaryocytes,	d megakaryocytes, e	l llllllllllllll, l	False
8113710	erythroid,	, erythroid, a	, lllllllll, l	False
8113710	metaphasic	s metaphasic m	l llllllllll l	False
10764729	epithelia.	d epithelia. W	l lllllllll. U	False
8113710	Colchicine	. Colchicine w	. Ulllllllll l	False
8113710	photodiode	h photodiode a	l llllllllll l	False
2119233	detection,	s detection, i	l lllllllll, l	False
8113710	antemortem	n antemortem p	l llllllllll l	False
8113710	bile.	d bile. C	l llll. U	False
8113710	humor,	s humor, o	l lllll, l	False
12086447	contents.	e contents. I	l llllllll. U	False
10051231	D1	d D1 o	l Ud l	False
9548387	SKF-82958	t SKF-82958 i	l UUU-ddddd l	True
9548387	((+/-)-6-chloro-7,8-dihydroxy-3-allyl-1-phenyl-2,3,4,5-tetrahydro-1H-3-b	8 ((+/-)-6-chloro-7,8-dihydroxy-3-allyl-1-phenyl-2,3,4,5-tetrahydro-1H-3-b e	d ((+/-)-d-llllll-d,d-lllllllll-d-lllll-d-llllll-d,d,d,d-llllllllll-dU-d-l l	False
9548387	enzazepine)	b enzazepine) (	l llllllllll) (	False
10377394	Fos	h Fos a	l Ull l	False
10234000	striatum.	d striatum. R	l llllllll. U	False
9548387	SKF-82958-induced	g SKF-82958-induced e	l UUU-ddddd-lllllll l	False
10234000	striatal	f striatal n	l llllllll l	False
9548387	SCH-23390	t SCH-23390 (	l UUU-ddddd (	True
9548387	(R(+)-7-chloro-8-hydroxy-3-methyl-1-phenyl-2,3,4,5-tetrahydro-1H-3-benza	0 (R(+)-7-chloro-8-hydroxy-3-methyl-1-phenyl-2,3,4,5-tetrahydro-1H-3-benza z	d (U(+)-d-llllll-d-lllllll-d-llllll-d-llllll-d,d,d,d-llllllllll-dU-d-lllll l	False
9548387	zepine)	a zepine) (	l llllll) (	False
9548387	(0.3	) (0.3 m	) (d.d l	False
1971020	noncompetitive	a noncompetitive m	l llllllllllllll l	False
9548387	MK-801	t MK-801 (	l UU-ddd (	False
9548387	((5R,10S)-(+)-5-methyl-10,11-dihydro-5H-dibenzo[a,d]-cyclohepten-5	1 ((5R,10S)-(+)-5-methyl-10,11-dihydro-5H-dibenzo[a,d]-cyclohepten-5 ,	d ((dU,ddU)-(+)-d-llllll-dd,dd-lllllll-dU-lllllll[l,l]-lllllllllll-d ,	False
9548387	,10-imine)	5 ,10-imine) (	d ,dd-lllll) (	False
9548387	SKF-82958.	g SKF-82958. T	l UUU-ddddd. U	True
10449790	striatum,	t striatum, t	l llllllll, l	False
16386514	Syngeneic	. Syngeneic r	. Ullllllll l	False
16386514	Agouti	r Agouti r	l Ulllll l	False
10601354	allogeneic	d allogeneic h	l llllllllll l	False
16386514	Wistar-Agouti	g Wistar-Agouti r	l Ulllll-Ulllll l	False
16386514	Brown-Norway	f Brown-Norway k	l Ullll-Ulllll l	False
16386514	(CI),	a (CI), k	l (UU), l	False
16386514	C/	s C/ 2	l U/ d	False
16386514	hours).	5 hours). R	d lllll). U	False
2578603	Rats	. Rats w	. Ulll l	False
16386514	bilaterally	e bilaterally n	l lllllllllll l	False
16386514	nephrectomized	y nephrectomized a	l llllllllllllll l	False
16386514	immunosuppressant.	y immunosuppressant. T	l lllllllllllllllll. U	False
16386514	NoAR	e NoAR k	l UlUU l	True
16386514	6):	= 6): a	= d): l	False
16386514	transplant;	c transplant; C	l llllllllll; U	False
16386514	CI-NoAR	; CI-NoAR (	; UU-UlUU (	True
16386514	CI;	h CI; A	l UU; U	False
10512713	13):	r 13): A	l dd): U	False
16386514	graft;	c graft; C	l lllll; U	False
16386514	CI-AR	; CI-AR (	; UU-UU (	True
16386514	CI.	h CI. A	l UU. U	False
16386514	Allogeneic	. Allogeneic r	. Ulllllllll l	False
2949133	sacrificed	e sacrificed a	l llllllllll l	False
16386514	H&E-	. H&E- a	. U&U- l	False
16386514	PAS-stained	d PAS-stained g	l UUU-lllllll l	False
16386514	Banff	e Banff c	l Ullll l	False
10725373	Tissue	. Tissue d	. Ulllll l	False
16386514	INF-gamma	d INF-gamma w	l UUU-lllll l	True
16386514	RT-real	y RT-real t	l UU-llll l	False
16386514	time-PCR	l time-PCR o	l llll-UUU l	True
10667797	grafts.	e grafts. A	l llllll. U	False
10390358	Renal	. Renal m	. Ullll l	False
16386514	posttransplant	e posttransplant d	l llllllllllllll l	False
10936056	well-conserved	e well-conserved m	l llll-lllllllll l	False
10488076	architecture,	r architecture, b	l llllllllllll, l	False
16386514	scarce	h scarce c	l llllll l	False
16386514	infiltration,	r infiltration, i	l llllllllllll, l	False
16386514	fibrinoid	h fibrinoid n	l lllllllll l	False
9666451	Cold	. Cold S	. Ulll U	False
16386514	rejecting	n rejecting a	l lllllllll l	False
16386514	Independently	. Independently o	. Ullllllllllll l	False
16386514	overactivates	I overactivates t	U lllllllllllll l	False
7994482	postsaccadic	f postsaccadic d	l llllllllllll l	False
7994482	drifts.	f drifts. B	l llllll. U	False
2360884	gaze	d gaze i	l llll l	False
7994482	(SCMs).	s (SCMs). C	l (UUUl). U	True
10647011	Classical	. Classical s	. Ullllllll l	False
7994482	drifts	n drifts a	l llllll l	False
7994482	(pulse-step	n (pulse-step m	l (lllll-llll l	False
7994482	mismatch)	p mismatch) a	l llllllll) l	False
7994482	(vestibulo-ocular	n (vestibulo-ocular r	l (lllllllll-llllll l	False
7994482	(VOR)).	x (VOR)). T	l (UUU)). U	True
7994482	SCMs	d SCMs a	l UUUl l	True
7994482	Robinson	l Robinson m	l Ulllllll l	False
7994482	(slow	e (slow a	l (llll l	False
7994482	fast)	d fast) p	l llll) l	False
7994482	SCMs.	n SCMs. T	l UUUl. U	True
9590144	SC	d SC s	l UU l	False
7994482	saccades,	n saccades, V	l llllllll, U	False
7994482	VOR,	, VOR, a	, UUU, l	True
14641867	differentiation-related	d differentiation-related f	l lllllllllllllll-lllllll l	False
14641867	(EDRF)	r (EDRF) i	l (UUUU) l	True
14641867	EDRF	e EDRF e	l UUUU l	True
10664857	106	f 106 a	l ddd l	False
10544267	RT-PCR.	y RT-PCR. T	l UU-UUU. U	True
14641867	variation,	f variation, m	l lllllllll, l	False
14641867	marker,	e marker, u	l llllll, l	False
14641867	distinctively	s distinctively d	l lllllllllllll l	False
1778692	Perinatal	l Perinatal E	l Ullllllll U	False
16492985	(HI)	a (HI) i	l (UU) l	False
16492985	describing	t describing m	l llllllllll l	False
16492985	HI.	r HI. m	l UU. l	False
16492985	Twelve-day-old	. Twelve-day-old r	. Ulllll-lll-lll l	False
16492985	8%	f 8% O	l d% U	False
16492985	O2,	% O2, l	% Ud, l	False
16492985	Phosphorylated-Akt	. Phosphorylated-Akt l	. Ulllllllllllll-Ull l	False
16492985	post-HI,	h post-HI, w	l llll-UU, l	False
10799849	signal-related	r signal-related k	l llllll-lllllll l	False
10601328	(ERK)1/2	e (ERK)1/2 a	l (UUU)d/d l	True
10094309	frame.	g frame. C	l lllll. U	False
10353251	Hypoxia-inducible	. Hypoxia-inducible f	. Ullllll-lllllllll l	False
16492985	(HIF)-1alpha	r (HIF)-1alpha p	l (UUU)-dlllll l	False
16492985	IL-beta	r IL-beta a	l UU-llll l	False
16492985	-beta	d -beta s	l -llll l	False
16492985	post-HI.	h post-HI. E	l llll-UU. U	False
16492985	HI	, HI c	, UU l	True
16492985	HIF1-alpha	, HIF1-alpha ,	, UUUd-lllll ,	True
16492985	,and	a ,and P	l ,lll U	False
16492985	P-Akt	d P-Akt t	l U-Ull l	False
16492985	ipsi-	e ipsi- a	l llll- l	False
16492985	unilateral.	s unilateral. E	l llllllllll. U	False
10552932	HIF-1alpha,	r HIF-1alpha, a	l UUU-dlllll, l	False
16492985	P-Akt.	d P-Akt. W	l U-Ull. U	False
16492985	HI,	g HI, h	l UU, l	False
10799510	contribute,	t contribute, e	l llllllllll, l	False
16492985	sufficient,	t sufficient, t	l llllllllll, l	False
10615133	Individuals	. Individuals a	. Ullllllllll l	False
10625677	Hermansky-Pudlak	. Hermansky-Pudlak s	. Ullllllll-Ulllll l	False
10625677	(HPS)	e (HPS) c	l (UUU) l	True
12008957	ADP-autocrine	n ADP-autocrine r	l UUU-lllllllll l	False
12008957	deficiencies,	t deficiencies, H	l llllllllllll, U	False
10625677	HPS	f HPS r	l UUU l	True
10702240	PAR4	t PAR4 m	l UUUd l	True
11545741	compensates	t compensates i	l lllllllllll l	False
11196645	P2Y12	e P2Y12 r	l UdUdd l	False
12008957	HPS.	f HPS. I	l UUU. U	True
10801785	stabilizes	I stabilizes t	U llllllllll l	False
12008957	platelet-platelet	s platelet-platelet a	l llllllll-llllllll l	False
12008957	emanating	l emanating f	l lllllllll l	False
12008957	diathesis	g diathesis o	l lllllllll l	False
10217772	korAB	e korAB o	l lllUU l	False
10217772	operon	B operon o	U llllll l	False
10217772	broad-host-range	f broad-host-range p	l lllll-llll-lllll l	False
10217772	RK2	d RK2 e	l UUd l	False
10217772	incC	t incC p	l lllU l	False
10217772	korB,	d korB, b	l lllU, l	False
10217772	parA	e parA a	l lllU l	False
10217772	parB	d parB f	l lllU l	False
10633085	partitioning	e partitioning o	l llllllllllll l	False
10217772	korB	f korB a	l lllU l	False
10217772	korA,	, korA, a	, lllU, l	False
10217772	operons	y operons o	l lllllll l	False
10640778	replication,	V replication, I	U lllllllllll, U	False
10217772	RK2.	f RK2. U	l UUd. U	False
10217772	KorB.	f KorB. U	l UllU. U	False
10217772	xylE,	e xylE, w	l lllU, l	False
10490654	potentiates	y potentiates T	l lllllllllll U	False
10217772	korB.	y korB. T	l lllU. U	False
10217772	incC1,	h incC1, w	l lllUd, l	False
10217772	IncC	f IncC t	l UllU l	False
10217772	(364	C (364 a	U (ddd l	False
10217772	[aa]),	s [aa]), w	l [ll]), l	False
10217772	incC2,	h incC2, w	l lllUd, l	False
10401006	259	f 259 r	l ddd l	False
10217772	aa.	5 aa. U	d ll. U	False
10217772	IncC1	t IncC1 p	l UllUd l	False
10217772	IncC2	d IncC2 o	l UllUd l	False
10217772	His6	a His6 t	l Ulld l	False
10217772	Ni-agarose	d Ni-agarose c	l Ul-lllllll l	False
10217772	KorB	e KorB o	l UllU l	False
10217772	operators.	B operators. T	U lllllllll. U	False
10217772	KorB-DNA	e KorB-DNA c	l UllU-UUU l	True
10217772	IncP-1	e IncP-1 g	l UllU-d l	False
10217772	genomes,	1 genomes, a	d lllllll, l	False
10217772	partitioning.	d partitioning. T	l llllllllllll. U	False
12828321	methicillin-resistant	d methicillin-resistant S	l lllllllllll-lllllllll U	False
12828321	(MRSA)	s (MRSA) i	l (UUUU) l	True
12785403	(NICU).	t (NICU). D	l (UUUU). U	True
12785403	Isolates	: Isolates o	: Ulllllll l	False
12828321	MRSA	d MRSA i	l UUUU l	True
12785403	typed	e typed b	l lllll l	False
12785403	(PFGE)	s (PFGE) a	l (UUUU) l	True
12785403	(spa).	A (spa). S	U (lll). U	False
12785403	III-IV,	l III-IV, 4	l UUU-UU, d	True
12785403	45-bed	, 45-bed N	, dd-lll U	False
12785403	NICU	d NICU l	l UUUU l	True
12785403	Incident	: Incident c	: Ulllllll l	False
17043530	(eg,	y (eg, m	l (ll, l	False
12785403	blood)	, blood) o	, lllll) l	False
9734740	(ie,	r (ie, a	l (ll, l	False
12785403	nares).	r nares). I	l lllll). U	False
12785403	colonized	r colonized w	l lllllllll l	False
12785403	precautions,	t precautions, c	l lllllllllll, l	False
12785403	cohorted,	, cohorted, a	, llllllll, l	False
12785403	mupirocin.	h mupirocin. S	l lllllllll. U	False
12785403	Surveillance	. Surveillance c	. Ulllllllllll l	False
10726651	healthcare	c healthcare s	l llllllllll l	False
12785403	(HCWs).	s (HCWs). C	l (UUUl). U	True
12785403	Colonized	. Colonized H	. Ullllllll U	False
12785403	HCWs	5 HCWs w	d UUUl l	True
12785403	mupirocin	l mupirocin a	l lllllllll l	False
12785403	hexachlorophene	d hexachlorophene s	l lllllllllllllll l	False
12785403	showers.	e showers. R	l lllllll. U	False
12785403	MRSA,	f MRSA, P	l UUUU, U	True
12785403	PFGE	. PFGE c	. UUUU l	True
9829638	harbored	) harbored Z	) llllllll U	False
12785403	(1.3%)	e (1.3%) o	l (d.d%) l	False
12785403	235	f 235 H	l ddd U	False
12785403	MRSA.	h MRSA. T	l UUUU. U	True
12785403	HCWs,	o HCWs, w	l UUUl, l	True
12785403	rotated	o rotated b	l lllllll l	False
12785403	facility,	c facility, h	l llllllll, l	False
12785403	HCW,	e HCW, w	l UUU, l	True
12785403	worked	y worked i	l llllll l	False
1595721	hospital,	e hospital, r	l llllllll, l	False
8269246	November	n November 1	l Ulllllll d	False
12785403	2000,	r 2000, 2	l dddd, d	False
12785403	Spa	. Spa t	. Ull l	False
8717357	spa	e spa p	l lll l	True
12785403	Brazil	n Brazil a	l Ulllll l	False
12785403	Hungary.	d Hungary. C	l Ullllll. U	False
10652240	elucidated	s elucidated t	l llllllllll l	False
10747952	typing.	) typing. C	) llllll. U	False
10519557	rotating	y rotating i	l llllllll l	False
12785403	HCW.	g HCW. S	l UUU. U	True
12785403	institution's	r institution's M	l lllllllllll'l U	False
9315665	clones.	A clones. T	U llllll. U	False
6096681	Nitrous	f Nitrous O	l Ullllll U	False
6096681	Oxide	s Oxide (	l Ullll (	False
6096681	(N2O)	e (N2O) i	l (UdU) l	False
6096681	emphasized.	s emphasized. E	l llllllllll. U	False
512555	N2O	m N2O f	l UdU l	True
10702669	mu	g mu h	l ll l	False
10660554	retrieval,	, retrieval, o	, lllllllll, l	False
1680840	principle,	n principle, i	l lllllllll, l	False
10194756	(TEM)	n (TEM) e	l (UUU) l	True
17292552	waves;	n waves; p	l lllll; l	False
17292552	well-characterised	e well-characterised a	l llll-lllllllllllll l	False
17292552	(TIE)	n (TIE) c	l (UUU) l	True
17292552	through-focus	a through-focus d	l lllllll-lllll l	False
17292552	"""astigmatic"	"n ""astigmatic i"	"l ""llllllllll l"	False
17292552	"equation"""	"y equation"" ("	"l llllllll"" ("	False
17292552	(AIE)	""" (AIE) i"	""" (UUU) l"	True
17292552	TEM	y TEM o	l UUU l	True
7556170	variations.	t variations. T	l llllllllll. U	False
17292552	approximation,	l approximation, i	l lllllllllllll, l	False
17292552	AIE	e AIE a	l UUU l	True
17292552	Fourier	t Fourier t	l Ullllll l	False
17292552	quasi-experimental	o quasi-experimental i	l lllll-llllllllllll l	False
11481447	reproductive,	e reproductive, a	l llllllllllll, l	False
512555	teratological,	, teratological, c	, lllllllllllll, l	False
512555	cytogenetic,	, cytogenetic, a	, lllllllllll, l	False
10551800	tumorigenic	o tumorigenic c	l lllllllllll l	False
512555	(N2O),	e (N2O), m	l (UdU), l	False
512555	N2O,	m N2O, o	l UdU, l	False
512555	hr/day,	7 hr/day, 5	d ll/lll, d	False
512555	days/wk	5 days/wk f	d llll/ll l	False
512555	reexposed	d reexposed e	l lllllllll l	False
512555	staring	r staring w	l lllllll l	False
5060948	Day	m Day 1	l Ull d	False
10783265	15.	e 15. H	l dd. U	False
512555	C-section	y C-section o	l U-lllllll l	False
10924333	20.	e 20. T	l dd. U	False
11054413	thereafter.	e thereafter. A	l llllllllll. U	False
512555	termination,	t termination, b	l lllllllllll, l	False
512555	spermatogonial	d spermatogonial c	l llllllllllllll l	False
10647011	cytogenetic	e cytogenetic a	l lllllllllll l	False
2382262	pre-	h pre- a	l lll- l	False
512555	post-implantation	d post-implantation l	l llll-llllllllllll l	False
512555	appropriate.	s appropriate. I	l lllllllllll. U	False
512555	weanling	e weanling r	l llllllll l	False
10747949	reticuloendothelial	f reticuloendothelial s	l lllllllllllllllllll l	False
512555	teratological	o teratological o	l lllllllllllll l	False
512555	abortifacient	r abortifacient e	l lllllllllllll l	False
512555	tumorogenic	o tumorogenic e	l lllllllllll l	False
10601334	participation	g participation i	l lllllllllllll l	False
4094659	reticularis	s reticularis g	l lllllllllll l	False
4094659	gigantocellularis	s gigantocellularis i	l lllllllllllllllll l	False
4094659	contractility	c contractility a	l lllllllllllll l	False
4094659	bradycardia	d bradycardia i	l lllllllllll l	False
4094659	guanabenz	h guanabenz m	l lllllllll l	False
16812050	(40	g (40 t	l (dd l	False
2888038	mg/kg,	2 mg/kg, i	d ll/ll, l	False
4094659	Guanabenz	. Guanabenz (	. Ullllllll (	False
2888038	micrograms/kg,	0 micrograms/kg, i	d llllllllll/ll, l	False
2888038	i.v.)	, i.v.) a	, l.l.) l	False
10448864	contraction.	e contraction. B	l lllllllllll. U	False
4094659	electrolytic	l electrolytic l	l llllllllllll l	False
4094659	gigantocellularis,	s gigantocellularis, a	l lllllllllllllllll, l	False
8978331	depressant	e depressant e	l llllllllll l	False
4094659	Microinjection	. Microinjection o	. Ulllllllllllll l	False
4094659	ventro-medial	e ventro-medial p	l llllll-llllll l	False
9600082	ineffective	s ineffective f	l lllllllllll l	False
4094659	ng),	0 ng), p	d ll), l	False
4094659	ng)	0 ng) o	d ll) l	False
4094659	bradycardia,	d bradycardia, w	l lllllllllll, l	False
4094659	contractility.	c contractility. I	l lllllllllllll. U	False
4094659	suppressant	r suppressant e	l lllllllllll l	False
6717248	Triiodothyronine-induced	. Triiodothyronine-induced a	. Ulllllllllllllll-lllllll l	False
6717248	rat-liver	n rat-liver m	l lll-lllll l	False
2282564	hyperthyroid	l hyperthyroid w	l llllllllllll l	False
10471510	organelles,	r organelles, t	l llllllllll, l	False
6717248	cholesterol/phospholipid	l cholesterol/phospholipid m	l lllllllllll/llllllllllll l	False
10438512	molar	a molar b	l lllll l	False
6717248	phospholipids;	d phospholipids; h	l lllllllllllll; l	False
10631952	hence,	, hence, g	, lllll, l	False
7920658	hyperthyroidism.	t hyperthyroidism. T	l lllllllllllllll. U	False
6717248	rats;	d rats; a	l llll; l	False
6717248	7.4%	a 7.4% p	l d.d% l	False
6717248	cardiolipin.	d cardiolipin. I	l lllllllllll. U	False
6717248	alteration,	d alteration, t	l llllllllll, l	False
6717248	stearic	d stearic a	l lllllll l	False
9092545	cardiolipin	y cardiolipin a	l lllllllllll l	False
6717248	esterified	e esterified f	l llllllllll l	False
6717248	palmitic	h palmitic a	l llllllll l	False
6717248	32.4%	a 32.4% d	l dd.d% l	False
10930064	Venlafaxine	: Venlafaxine i	: Ullllllllll l	False
10930064	re-uptake	e re-uptake i	l ll-llllll l	False
10930064	reuptake.	n reuptake. C	l llllllll. U	False
10930064	Paroxetine	. Paroxetine i	. Ulllllllll l	False
10930064	CASE	. CASE R	. UUUU U	True
10930064	REPORT:	E REPORT: A	U UUUUUU: U	True
8240039	27-year-old	A 27-year-old w	U dd-llll-lll l	False
10930064	ingested	n ingested 1	l llllllll d	False
10930064	1987.5	d 1987.5 m	l dddd.d l	False
10930064	venlafaxine	t venlafaxine a	l lllllllllll l	False
10930064	paroxetine.	f paroxetine. H	l llllllllll. U	False
8520771	electrocardiographic	h electrocardiographic c	l llllllllllllllllllll l	False
10930064	returning	m returning t	l lllllllll l	False
3601738	echocardiogram	d echocardiogram t	l llllllllllllll l	False
10930064	hypokinesia	d hypokinesia a	l lllllllllll l	False
10102269	septum.	e septum. T	l llllll. U	False
14651736	paroxetine	d paroxetine d	l llllllllll l	False
10930064	cardiotoxicity	s cardiotoxicity w	l llllllllllllll l	False
10930064	overdose.	n overdose. B	l llllllll. U	False
12948794	temporomandibular	e temporomandibular j	l lllllllllllllllll l	False
12948794	(TMJ)	t (TMJ) a	l (UUU) l	True
12948794	jaw-stretch	n jaw-stretch r	l lll-lllllll l	False
12948794	Reflexes	: Reflexes w	: Ulllllll l	False
12948794	temporalis	r temporalis m	l llllllllll l	False
12948794	sessions;	o sessions; e	l llllllll; l	False
12948794	gape	m gape h	l llll l	False
11749039	anesthetics.	e anesthetics. W	l lllllllllll. U	False
12948794	gape,	w gape, 4	l llll, d	False
3980440	order.	l order. T	l lllll. U	False
557894	milliliter	r milliliter t	l llllllllll l	False
12948794	TMJ	e TMJ s	l UUU l	True
12948794	(carbocaine,	s (carbocaine, 1	l (llllllllll, d	False
12948794	mg/ml,	0 mg/ml, v	d ll/ll, l	False
12106695	isotonic	h isotonic a	l llllllll l	False
12948794	saline,	c saline, 0	l llllll, d	False
12948794	0.9%)	, 0.9%) w	, d.d%) l	False
8208189	blind	y blind (	l lllll (	False
14749752	participant	h participant c	l lllllllllll l	False
12948794	carbocaine	n carbocaine a	l llllllllll l	False
12948794	480	f 480 r	l ddd l	False
12948794	participant.	y participant. R	l lllllllllll. U	False
12948794	saline.	c saline. A	l llllll. U	False
12948794	muscles,	s muscles, w	l lllllll, l	False
12948794	Blocking	: Blocking t	: Ulllllll l	False
12948794	mechanoreceptors)	e mechanoreceptors) f	l llllllllllllllll) l	False
7640741	reflex.	e reflex. E	l llllll. U	False
12948794	spindles	e spindles a	l llllllll l	False
862142	chemoreceptors	e chemoreceptors (	l llllllllllllll (	False
862142	(aortic	s (aortic b	l (llllll l	False
862142	bodies)	c bodies) s	l llllll) l	False
862142	microgram	0 microgram s	d lllllllll l	False
862142	serotonin)	m serotonin) i	l lllllllll) l	False
10866201	pressor	l pressor a	l lllllll l	False
862142	arises.	s arises. E	l llllll. U	False
862142	Exclusion	. Exclusion o	. Ullllllll l	False
862142	serotonin,	d serotonin, t	l lllllllll, l	False
862142	predominant.	t predominant. I	l lllllllllll. U	False
1754480	two,	f two, t	l lll, l	False
1681051	coeliac	t coeliac a	l lllllll l	False
10338214	manifested	, manifested b	, llllllllll l	False
1754480	(RA	a (RA t	l (UU l	False
1754480	ANA	, ANA t	, UUU l	True
10635387	suspension	f suspension l	l llllllllll l	False
1754480	diet;	e diet; t	l llll; l	False
1754480	steroidal	n steroidal a	l lllllllll l	False
1754480	antiphlogistic	l antiphlogistic d	l llllllllllllll l	False
1754480	remark	s remark t	l llllll l	False
1754480	hypotheses.	t hypotheses. I	l llllllllll. U	False
10520746	interesting	t interesting s	l lllllllllll l	False
1754480	symptomatology.	l symptomatology. V	l llllllllllllll. U	False
1754480	psoriasis:	f psoriasis: i	l lllllllll: l	False
9618483	psoriasis.	n psoriasis. A	l lllllllll. U	False
1754480	last,	t last, t	l llll, l	False
1754480	drugs;	c drugs; a	l lllll; l	False
1754480	puberal	d puberal a	l lllllll l	False
1671472	Glucose	. Glucose a	. Ullllll l	False
1354274	angina	e angina o	l llllll l	False
1671472	Stimulated	. Stimulated h	. Ulllllllll l	False
1671472	hyperinsulinaemia	d hyperinsulinaemia w	l lllllllllllllllll l	False
2934058	phi	e phi X	l lll U	False
2934058	X174	i X174 b	l Uddd l	False
2934058	polyamines.	y polyamines. T	l llllllllll. U	False
10660625	cation,	c cation, d	l llllll, l	False
2934058	quadrivalent	h quadrivalent a	l llllllllllll l	False
2008212	amines	c amines a	l llllll l	False
11188944	KCl	h KCl 8	l UUl d	False
658228	charging	f charging o	l llllllll l	False
658228	L-(U-14C)	f L-(U-14C) l	l U-(U-ddU) l	True
658228	leucine.	) leucine. N	) lllllll. U	False
15684654	Spinal	. Spinal c	. Ulllll l	False
15684654	cord-projecting	f cord-projecting c	l llll-llllllllll l	False
1432061	rubrospinal	e rubrospinal i	l lllllllllll l	False
15684654	axotomy.	g axotomy. T	l lllllll. U	False
15684654	Anterograde	. Anterograde t	. Ullllllllll l	False
15684654	tracing	e tracing s	l lllllll l	False
10788493	terminated	s terminated a	l llllllllll l	False
15684654	Ultrastructurally,	. Ultrastructurally, n	. Ullllllllllllllll, l	False
15684654	contacted	e contacted b	l lllllllll l	False
15684654	appearance,	l appearance, w	l llllllllll, l	False
15684654	stripping.	l stripping. S	l lllllllll. U	False
15684654	glutamatergic,	e glutamatergic, w	l lllllllllllll, l	False
15684654	GluR1-4	s GluR1-4 a	l UllUd-d l	False
15684654	immunolabeling	g immunolabeling m	l llllllllllllll l	False
15684654	GluR2	, GluR2 a	, UllUd l	False
15684654	GluR1,	o GluR1, G	l UllUd, U	False
15684654	GluR3,	, GluR3, a	, UllUd, l	False
15684654	GluR4,	d GluR4, w	l UllUd, l	False
15684654	intense.	s intense. F	l lllllll. U	False
15684654	tractotomy,	l tractotomy, t	l llllllllll, l	False
15684654	axotomized	t axotomized n	l llllllllll l	False
15684654	nonlesioned	e nonlesioned s	l lllllllllll l	False
8322810	2-6	f 2-6 y	l d-d l	False
15684654	postinjury.	s postinjury. T	l llllllllll. U	False
15684654	excitotoxicity.	m excitotoxicity. T	l llllllllllllll. U	False
15684654	injury-induced	n injury-induced t	l llllll-lllllll l	False
10788493	trimming	o trimming a	l llllllll l	False
15684654	cord-projection	d cord-projection n	l llll-llllllllll l	False
15684654	postinjury	r postinjury s	l llllllllll l	False
