ID	origin	origin_struct	transformed	label
9883734	neurons,	y neurons,	l lllllll,	0
9883734	different	, different	, lllllllll	0
9883734	patterns	t patterns	l llllllll	0
9883734	of	s of	l ll	0
9883734	5-HT	f 5-HT	l d-UU	0
9883734	give	T give	U llll	0
9883734	rise	e rise	l llll	0
9883734	to	e to	l ll	0
9883734	three	o three	l lllll	0
9883734	independent	e independent	l lllllllllll	0
9883734	phases	t phases	l llllll	0
9883734	of	s of	l ll	0
9883734	PKA	f PKA	l UUU	1
9883734	activation	A activation	U llllllllll	0
9883734	that	n that	l llll	0
9883734	differ	t differ	l llllll	0
9883734	in	r in	l ll	0
9883734	their	n their	l lllll	0
9883734	induction	r induction	l lllllllll	0
9883734	requirements,	n requirements,	l llllllllllll,	0
9883734	their	, their	, lllll	0
9883734	temporal	r temporal	l llllllll	0
9883734	profiles,	l profiles,	l llllllll,	0
9883734	and	, and	, lll	0
9883734	their	d their	l lllll	0
9883734	molecular	r molecular	l lllllllll	0
9883734	mechanisms.	r mechanisms.	l llllllllll.	0
9859991	The	. The	. Ull	0
9859991	pattern	e pattern	l lllllll	0
9859991	of	n of	l ll	0
9859991	genetic	f genetic	l lllllll	0
9859991	variation	c variation	l lllllllll	0
9859991	across	n across	l llllll	0
9859991	the	s the	l lll	0
9859991	genome	e genome	l llllll	0
9859991	of	e of	l ll	0
9859991	Drosophila	f Drosophila	l Ulllllllll	0
9859991	melanogaster	a melanogaster	l llllllllllll	0
9859991	is	r is	l ll	0
9859991	consistent	s consistent	l llllllllll	0
9859991	with	t with	l llll	0
9859991	the	h the	l lll	0
9859991	occurrence	e occurrence	l llllllllll	0
9859991	of	e of	l ll	0
9859991	frequent	f frequent	l llllllll	0
9859991	'selective	t 'selective	l 'lllllllll	0
9859991	sweeps',	e sweeps',	l llllll',	0
9859991	in	, in	, ll	0
9859991	which	n which	l lllll	0
9859991	new	h new	l lll	0
9859991	favourable	w favourable	l llllllllll	0
9859991	mutations	e mutations	l lllllllll	0
9859991	become	s become	l llllll	0
9859991	incorporated	e incorporated	l llllllllllll	0
9859991	into	d into	l llll	0
9859991	the	o the	l lll	0
9859991	species	e species	l lllllll	0
9859991	so	s so	l ll	1
9859991	quickly	o quickly	l lllllll	0
9859991	that	y that	l llll	0
9859991	linked	t linked	l llllll	0
9859991	alleles	d alleles	l lllllll	0
9859991	can	s can	l lll	0
9859991	'hitchhike'	n 'hitchhike'	l 'lllllllll'	0
9859991	and	' and	' lll	0
9859991	also	d also	l llll	0
9859991	become	o become	l llllll	0
9859991	fixed.	e fixed.	l lllll.	0
9859991	Because	. Because	. Ullllll	0
9859991	of	e of	l ll	0
9859991	the	f the	l lll	0
9859991	hitchhiking	e hitchhiking	l lllllllllll	0
9859991	of	g of	l ll	0
9859991	linked	f linked	l llllll	0
9859991	genes,	d genes,	l lllll,	0
9859991	it	, it	, ll	0
9859991	is	t is	l ll	0
9859991	generally	s generally	l lllllllll	0
9859991	difficult	y difficult	l lllllllll	0
9859991	to	t to	l ll	0
9859991	identify	o identify	l llllllll	0
9859991	the	y the	l lll	0
9859991	target	e target	l llllll	0
9859991	of	t of	l ll	0
9859991	any	f any	l lll	0
9859991	putative	y putative	l llllllll	0
9859991	selective	e selective	l lllllllll	0
9859991	sweep.	e sweep.	l lllll.	0
9859991	Here,	. Here,	. Ulll,	0
9859991	however,	, however,	, lllllll,	0
9859991	we	, we	, ll	0
9859991	identify	e identify	l llllllll	0
9859991	a	y a	l l	0
9859991	new	a new	l lll	0
9859991	gene	w gene	l llll	0
9859991	in	e in	l ll	0
9859991	D.	n D.	l U.	0
9859991	melanogaster	. melanogaster	. llllllllllll	0
9859991	that	r that	l llll	0
9859991	codes	t codes	l lllll	0
9859991	for	s for	l lll	0
9859991	a	r a	l l	0
9859991	sperm-specific	a sperm-specific	l lllll-llllllll	0
9859991	axonemal	c axonemal	l llllllll	0
9859991	dynein	l dynein	l llllll	0
9859991	subunit.	n subunit.	l lllllll.	0
9859991	The	. The	. Ull	0
9859991	gene	e gene	l llll	0
9859991	has	e has	l lll	0
9859991	a	s a	l l	0
9859991	new	a new	l lll	0
9859991	testes-specific	w testes-specific	l llllll-llllllll	0
9859991	promoter	c promoter	l llllllll	0
9859991	derived	r derived	l lllllll	0
9859991	from	d from	l llll	0
9859991	a	m a	l l	0
9859991	protein-coding	a protein-coding	l lllllll-llllll	0
9859991	region	g region	l llllll	0
9859991	in	n in	l ll	0
9859991	a	n a	l l	0
9859991	gene	a gene	l llll	0
9859991	encoding	e encoding	l llllllll	0
9859991	the	g the	l lll	0
9859991	cell-adhesion	e cell-adhesion	l llll-llllllll	0
9859991	protein	n protein	l lllllll	0
9859991	annexin	n annexin	l lllllll	0
9859991	X	n X	l U	0
9859991	(AnnX),	X (AnnX),	U (UllU),	0
9859991	and	, and	, lll	0
9859991	it	d it	l ll	0
9859991	contains	t contains	l llllllll	0
9859991	a	s a	l l	0
9859991	new	a new	l lll	0
9859991	protein-coding	w protein-coding	l lllllll-llllll	0
9859991	exon	g exon	l llll	0
9859991	derived	n derived	l lllllll	0
9859991	from	d from	l llll	0
9859991	an	m an	l ll	0
9859991	intron	n intron	l llllll	0
9859991	in	n in	l ll	0
9859991	a	n a	l l	0
9859991	gene	a gene	l llll	0
9859991	encoding	e encoding	l llllllll	0
9859991	a	g a	l l	0
9859991	cytoplasmic	a cytoplasmic	l lllllllllll	0
9859991	dynein	c dynein	l llllll	0
9859991	intermediate	n intermediate	l llllllllllll	0
9859991	chain	e chain	l lllll	0
9859991	(Cdic).	n (Cdic).	l (Ulll).	0
9859991	The	. The	. Ull	0
9859991	new	e new	l lll	0
9859991	transcription	w transcription	l lllllllllllll	0
9859991	unit,	n unit,	l llll,	0
9859991	designated	, designated	, llllllllll	0
9859991	Sdic	d Sdic	l Ulll	1
9859991	(for	c (for	l (lll	0
9859991	sperm-specific	r sperm-specific	l lllll-llllllll	0
9859991	dynein	c dynein	l llllll	0
9859991	intermediate	n intermediate	l llllllllllll	0
9859991	chain),	e chain),	l lllll),	0
9859991	has	, has	, lll	0
9859991	been	s been	l llll	0
9859991	duplicated	n duplicated	l llllllllll	0
9859991	about	d about	l lllll	0
9859991	tenfold	t tenfold	l lllllll	0
9859991	in	d in	l ll	0
9859991	a	n a	l l	0
9859991	tandem	a tandem	l llllll	0
9859991	array.	m array.	l lllll.	0
9859991	Consistent	. Consistent	. Ulllllllll	0
9859991	with	t with	l llll	0
9859991	the	h the	l lll	0
9859991	selective	e selective	l lllllllll	0
9859991	sweep	e sweep	l lllll	0
9859991	of	p of	l ll	0
9859991	this	f this	l llll	0
9859991	gene,	s gene,	l llll,	0
9859991	the	, the	, lll	0
9859991	level	e level	l lllll	0
9859991	of	l of	l ll	0
9859991	genetic	f genetic	l lllllll	0
9859991	polymorphism	c polymorphism	l llllllllllll	0
9859991	near	m near	l llll	0
9859991	Sdic	r Sdic	l Ulll	1
9859991	is	c is	l ll	0
9859991	unusually	s unusually	l lllllllll	0
9859991	low.	y low.	l lll.	0
9859991	The	. The	. Ull	0
9859991	discovery	e discovery	l lllllllll	0
9859991	of	y of	l ll	0
9859991	this	f this	l llll	0
9859991	gene	s gene	l llll	0
9859991	supports	e supports	l llllllll	0
9859991	other	s other	l lllll	0
9859991	results	r results	l lllllll	0
9859991	that	s that	l llll	0
9859991	point	t point	l lllll	0
9859991	to	t to	l ll	0
9859991	the	o the	l lll	0
9859991	rapid	e rapid	l lllll	0
9859991	molecular	d molecular	l lllllllll	0
9859991	evolution	r evolution	l lllllllll	0
9859991	of	n of	l ll	0
9859991	male	f male	l llll	0
9859991	reproductive	e reproductive	l llllllllllll	0
9859991	functions.	e functions.	l lllllllll.	0
9874371	In	. In	. Ul	0
9874371	Drosophila,	n Drosophila,	l Ulllllllll,	0
9874371	signalling	, signalling	, llllllllll	0
9874371	by	g by	l ll	0
9874371	the	y the	l lll	0
9874371	protein	e protein	l lllllll	0
9874371	Hedgehog	n Hedgehog	l Ulllllll	0
9874371	(Hh)	g (Hh)	l (Ul)	0
9874371	alters	) alters	) llllll	0
9874371	the	s the	l lll	0
9874371	activity	e activity	l llllllll	0
9874371	of	y of	l ll	0
9874371	the	f the	l lll	0
9874371	transcription	e transcription	l lllllllllllll	0
9874371	factor	n factor	l llllll	0
9874371	Cubitus	r Cubitus	l Ullllll	0
9874371	interruptus	s interruptus	l lllllllllll	0
9874371	(Ci)	s (Ci)	l (Ul)	0
9874371	by	) by	) ll	0
9874371	inhibiting	y inhibiting	l llllllllll	0
9874371	the	g the	l lll	0
9874371	proteolysis	e proteolysis	l lllllllllll	0
9874371	of	s of	l ll	0
9874371	full-length	f full-length	l llll-llllll	0
9874371	Ci	h Ci	l Ul	1
9874371	(Ci-155)	i (Ci-155)	l (Ul-ddd)	0
9874371	to	) to	) ll	0
9874371	its	o its	l lll	0
9874371	shortened	s shortened	l lllllllll	0
9874371	Ci-75	d Ci-75	l Ul-dd	0
9874371	form.	5 form.	d llll.	0
9874371	Ci-75	. Ci-75	. Ul-dd	0
9874371	is	5 is	d ll	0
9874371	found	s found	l lllll	0
9874371	largely	d largely	l lllllll	0
9874371	in	y in	l ll	0
9874371	the	n the	l lll	0
9874371	nucleus	e nucleus	l lllllll	0
9874371	and	s and	l lll	0
9874371	is	d is	l ll	0
9874371	thought	s thought	l lllllll	0
9874371	to	t to	l ll	0
9874371	be	o be	l ll	0
9874371	a	e a	l l	0
9874371	transcriptional	a transcriptional	l lllllllllllllll	0
9874371	repressor,	l repressor,	l lllllllll,	0
9874371	whereas	, whereas	, lllllll	0
9874371	there	s there	l lllll	0
9874371	is	e is	l ll	0
9874371	evidence	s evidence	l llllllll	0
9874371	to	e to	l ll	0
9874371	indicate	o indicate	l llllllll	0
9874371	that	e that	l llll	0
9874371	Ci-155	t Ci-155	l Ul-ddd	0
9874371	may	5 may	d lll	0
9874371	be	y be	l ll	0
9874371	a	e a	l l	0
9874371	transcriptional	a transcriptional	l lllllllllllllll	0
9874371	activator.	l activator.	l lllllllll.	0
9874371	However,	. However,	. Ullllll,	0
9874371	Ci-155	, Ci-155	, Ul-ddd	0
9874371	is	5 is	d ll	0
9874371	detected	s detected	l llllllll	0
9874371	only	d only	l llll	0
9874371	in	y in	l ll	0
9874371	the	n the	l lll	0
9874371	cytoplasm,	e cytoplasm,	l lllllllll,	0
9874371	where	, where	, lllll	0
9874371	it	e it	l ll	0
9874371	is	t is	l ll	0
9874371	associated	s associated	l llllllllll	0
9874371	with	d with	l llll	0
9874371	the	h the	l lll	0
9874371	protein	e protein	l lllllll	0
9874371	kinase	n kinase	l llllll	0
9874371	Fused	e Fused	l Ullll	0
9874371	(Fu),	d (Fu),	l (Ul),	0
9874371	with	, with	, llll	0
9874371	Suppressor	h Suppressor	l Ulllllllll	0
9874371	of	r of	l ll	0
9874371	Fused	f Fused	l Ullll	0
9874371	(Su(fu)),	d (Su(fu)),	l (Ul(ll)),	0
9874371	and	, and	, lll	0
9874371	with	d with	l llll	0
9874371	the	h the	l lll	0
9874371	microtubule-binding	e microtubule-binding	l lllllllllll-lllllll	0
9874371	protein	g protein	l lllllll	0
9874371	Costal-2.	n Costal-2.	l Ulllll-d.	0
9874371	It	. It	. Ul	0
9874371	is	t is	l ll	0
9874371	not	s not	l lll	0
9874371	clear	t clear	l lllll	0
9874371	how	r how	l lll	0
9874371	Ci-155	w Ci-155	l Ul-ddd	0
9874371	might	5 might	d lllll	0
9874371	become	t become	l llllll	0
9874371	a	e a	l l	0
9874371	nuclear	a nuclear	l lllllll	0
9874371	activator.	r activator.	l lllllllll.	0
9874371	We	. We	. Ul	0
9874371	show	e show	l llll	0
9874371	here	w here	l llll	0
9874371	that	e that	l llll	0
9874371	mutations	t mutations	l lllllllll	0
9874371	in	s in	l ll	0
9874371	Su(fu)	n Su(fu)	l Ul(ll)	1
9874371	cause	) cause	) lllll	0
9874371	an	e an	l ll	0
9874371	increase	n increase	l llllllll	0
9874371	in	e in	l ll	0
9874371	the	n the	l lll	0
9874371	expression	e expression	l llllllllll	0
9874371	of	n of	l ll	0
9874371	Hh-target	f Hh-target	l Ul-llllll	0
9874371	genes	t genes	l lllll	0
9874371	in	s in	l ll	0
9874371	a	n a	l l	0
9874371	dose-dependent	a dose-dependent	l llll-lllllllll	0
9874371	manner	t manner	l llllll	0
9874371	while	r while	l lllll	0
9874371	simultaneously	e simultaneously	l llllllllllllll	0
9874371	reducing	y reducing	l llllllll	0
9874371	Ci-155	g Ci-155	l Ul-ddd	0
9874371	concentration	5 concentration	d lllllllllllll	0
9874371	by	n by	l ll	0
9874371	some	y some	l llll	0
9874371	mechanism	e mechanism	l lllllllll	0
9874371	other	m other	l lllll	0
9874371	than	r than	l llll	0
9874371	proteolysis	n proteolysis	l lllllllllll	0
9874371	to	s to	l ll	0
9874371	Ci-75.	o Ci-75.	l Ul-dd.	0
9874371	Conversely,	. Conversely,	. Ulllllllll,	0
9874371	eliminating	, eliminating	, lllllllllll	0
9874371	Fu	g Fu	l Ul	1
9874371	kinase	u kinase	l llllll	0
9874371	activity	e activity	l llllllll	0
9874371	reduces	y reduces	l lllllll	0
9874371	Hh-target	s Hh-target	l Ul-llllll	0
9874371	gene	t gene	l llll	0
9874371	expression	e expression	l llllllllll	0
9874371	while	n while	l lllll	0
9874371	increasing	e increasing	l llllllllll	0
9874371	Ci-155	g Ci-155	l Ul-ddd	0
9874371	concentration.	5 concentration.	d lllllllllllll.	0
9874371	We	. We	. Ul	0
9874371	propose	e propose	l lllllll	0
9874371	that	e that	l llll	0
9874371	Fu	t Fu	l Ul	1
9874371	kinase	u kinase	l llllll	0
9874371	activity	e activity	l llllllll	0
9874371	is	y is	l ll	0
9874371	required	s required	l llllllll	0
9874371	for	d for	l lll	0
9874371	Hh	r Hh	l Ul	1
9874371	to	h to	l ll	0
9874371	stimulate	o stimulate	l lllllllll	0
9874371	the	e the	l lll	0
9874371	maturation	e maturation	l llllllllll	0
9874371	of	n of	l ll	0
9874371	Ci-155	f Ci-155	l Ul-ddd	0
9874371	into	5 into	d llll	0
9874371	a	o a	l l	0
9874371	short-lived	a short-lived	l lllll-lllll	0
9874371	nuclear	d nuclear	l lllllll	0
9874371	transcriptional	r transcriptional	l lllllllllllllll	0
9874371	activator	l activator	l lllllllll	0
9874371	and	r and	l lll	0
9874371	that	d that	l llll	0
9874371	Su(fu)	t Su(fu)	l Ul(ll)	1
9874371	opposes	) opposes	) lllllll	0
9874371	this	s this	l llll	0
9874371	maturation	s maturation	l llllllllll	0
9874371	step	n step	l llll	0
9874371	through	p through	l lllllll	0
9874371	a	h a	l l	0
9874371	stoichiometric	a stoichiometric	l llllllllllllll	0
9874371	interaction	c interaction	l lllllllllll	0
9874371	with	n with	l llll	0
9874371	Ci-155.	h Ci-155.	l Ul-ddd.	0
9413985	The	. The	. Ull	0
9413985	mutations	e mutations	l lllllllll	0
9413985	responsible	s responsible	l lllllllllll	0
9413985	for	e for	l lll	0
9413985	several	r several	l lllllll	0
9413985	human	l human	l lllll	0
9413985	neurodegenerative	n neurodegenerative	l lllllllllllllllll	0
9413985	disorders	e disorders	l lllllllll	0
9413985	are	s are	l lll	0
9413985	expansions	e expansions	l llllllllll	0
9413985	of	s of	l ll	0
9413985	translated	f translated	l llllllllll	0
9413985	CAG	d CAG	l UUU	1
9413985	repeats	G repeats	U lllllll	0
9413985	beyond	s beyond	l llllll	0
9413985	a	d a	l l	0
9413985	normal	a normal	l llllll	0
9413985	size	l size	l llll	0
9413985	range.	e range.	l lllll.	0
9413985	To	. To	. Ul	0
9413985	address	o address	l lllllll	0
9413985	the	s the	l lll	0
9413985	role	e role	l llll	0
9413985	of	e of	l ll	0
9413985	repeat	f repeat	l llllll	0
9413985	context,	t context,	l lllllll,	0
9413985	we	, we	, ll	0
9413985	have	e have	l llll	0
9413985	introduced	e introduced	l llllllllll	0
9413985	a	d a	l l	0
9413985	146-unit	a 146-unit	l ddd-llll	0
9413985	CAG	t CAG	l UUU	1
9413985	repeat	G repeat	U llllll	0
9413985	into	t into	l llll	0
9413985	the	o the	l lll	0
9413985	mouse	e mouse	l lllll	0
9413985	hypoxanthine	e hypoxanthine	l llllllllllll	0
9413985	phosphoribosyltransferase	e phosphoribosyltransferase	l lllllllllllllllllllllllll	0
9413985	gene	e gene	l llll	0
9413985	(Hprt).	e (Hprt).	l (Ulll).	0
9413985	Mutant	. Mutant	. Ulllll	0
9413985	mice	t mice	l llll	0
9413985	express	e express	l lllllll	0
9413985	a	s a	l l	0
9413985	form	a form	l llll	0
9413985	of	m of	l ll	0
9413985	the	f the	l lll	0
9413985	HPRT	e HPRT	l UUUU	1
9413985	protein	T protein	U lllllll	0
9413985	that	n that	l llll	0
9413985	contains	t contains	l llllllll	0
9413985	a	s a	l l	0
9413985	long	a long	l llll	0
9413985	polyglutamine	g polyglutamine	l lllllllllllll	0
9413985	repeat.	e repeat.	l llllll.	0
9413985	These	. These	. Ullll	0
9413985	mice	e mice	l llll	0
9413985	develop	e develop	l lllllll	0
9413985	a	p a	l l	0
9413985	phenotype	a phenotype	l lllllllll	0
9413985	similar	e similar	l lllllll	0
9413985	to	r to	l ll	0
9413985	the	o the	l lll	0
9413985	human	e human	l lllll	0
9413985	translated	n translated	l llllllllll	0
9413985	CAG	d CAG	l UUU	1
9413985	repeat	G repeat	U llllll	0
9413985	disorders.	t disorders.	l lllllllll.	0
9413985	Repeat	. Repeat	. Ulllll	0
9413985	containing	t containing	l llllllllll	0
9413985	mice	g mice	l llll	0
9413985	show	e show	l llll	0
9413985	a	w a	l l	0
9413985	late	a late	l llll	0
9413985	onset	e onset	l lllll	0
9413985	neurological	t neurological	l llllllllllll	0
9413985	phenotype	l phenotype	l lllllllll	0
9413985	that	e that	l llll	0
9413985	progresses	t progresses	l llllllllll	0
9413985	to	s to	l ll	0
9413985	premature	o premature	l lllllllll	0
9413985	death.	e death.	l lllll.	0
9413985	Neuronal	. Neuronal	. Ulllllll	0
9413985	intranuclear	l intranuclear	l llllllllllll	0
9413985	inclusions	r inclusions	l llllllllll	0
9413985	are	s are	l lll	0
9413985	present	e present	l lllllll	0
9413985	in	t in	l ll	0
9413985	affected	n affected	l llllllll	0
9413985	mice.	d mice.	l llll.	0
9413985	Our	. Our	. Ull	0
9413985	results	r results	l lllllll	0
9413985	show	s show	l llll	0
9413985	that	w that	l llll	0
9413985	CAG	t CAG	l UUU	1
9413985	repeats	G repeats	U lllllll	0
9413985	do	s do	l ll	0
9413985	not	o not	l lll	0
9413985	need	t need	l llll	0
9413985	to	d to	l ll	0
9413985	be	o be	l ll	0
9413985	located	e located	l lllllll	0
9413985	within	d within	l llllll	0
9413985	one	n one	l lll	0
9413985	of	e of	l ll	0
9413985	the	f the	l lll	0
9413985	classic	e classic	l lllllll	0
9413985	repeat	c repeat	l llllll	0
9413985	disorder	t disorder	l llllllll	0
9413985	genes	r genes	l lllll	0
9413985	to	s to	l ll	0
9413985	have	o have	l llll	0
9413985	a	e a	l l	0
9413985	neurotoxic	a neurotoxic	l llllllllll	0
9413985	effect.	c effect.	l llllll.	0
9846495	Recently,	. Recently,	. Ulllllll,	0
9846495	the	, the	, lll	0
9846495	transcription	e transcription	l lllllllllllll	0
9846495	factor	n factor	l llllll	0
9846495	GATA-3	r GATA-3	l UUUU-d	0
9846495	was	3 was	d lll	0
9846495	shown	s shown	l lllll	0
9846495	to	n to	l ll	0
9846495	be	o be	l ll	0
9846495	selectively	e selectively	l lllllllllll	0
9846495	expressed	y expressed	l lllllllll	0
9846495	in	d in	l ll	0
9846495	Th2	n Th2	l Uld	0
9846495	but	2 but	d lll	0
9846495	not	t not	l lll	0
9846495	Th1	t Th1	l Uld	0
9846495	cells	1 cells	d lllll	0
9846495	and	s and	l lll	0
9846495	to	d to	l ll	0
9846495	augment	o augment	l lllllll	0
9846495	Th2-specific	t Th2-specific	l Uld-llllllll	0
9846495	cytokines.	c cytokines.	l lllllllll.	0
9846495	Here,	. Here,	. Ulll,	0
9846495	we	, we	, ll	0
9846495	show	e show	l llll	0
9846495	that	w that	l llll	0
9846495	loss	t loss	l llll	0
9846495	of	s of	l ll	0
9846495	GATA-3	f GATA-3	l UUUU-d	0
9846495	expression	3 expression	d llllllllll	0
9846495	by	n by	l ll	0
9846495	developing	y developing	l llllllllll	0
9846495	Th1	g Th1	l Uld	0
9846495	cells	1 cells	d lllll	0
9846495	requires	s requires	l llllllll	0
9846495	IL-12	s IL-12	l UU-dd	0
9846495	signaling	2 signaling	d lllllllll	0
9846495	through	g through	l lllllll	0
9846495	Stat4	h Stat4	l Ullld	0
9846495	and	4 and	d lll	0
9846495	does	d does	l llll	0
9846495	not	s not	l lll	0
9846495	simply	t simply	l llllll	0
9846495	result	y result	l llllll	0
9846495	from	t from	l llll	0
9846495	an	m an	l ll	0
9846495	absence	n absence	l lllllll	0
9846495	of	e of	l ll	0
9846495	IL-4.	f IL-4.	l UU-d.	0
9846495	Moreover,	. Moreover,	. Ulllllll,	0
9846495	we	, we	, ll	0
9846495	demonstrate	e demonstrate	l lllllllllll	0
9846495	a	e a	l l	0
9846495	novel	a novel	l lllll	0
9846495	role	l role	l llll	0
9846495	for	e for	l lll	0
9846495	GATA-3	r GATA-3	l UUUU-d	0
9846495	in	3 in	d ll	0
9846495	directly	n directly	l llllllll	0
9846495	repressing	y repressing	l llllllllll	0
9846495	Th1	g Th1	l Uld	0
9846495	development	1 development	d lllllllllll	0
9846495	distinct	t distinct	l llllllll	0
9846495	from	t from	l llll	0
9846495	its	m its	l lll	0
9846495	positive	s positive	l llllllll	0
9846495	actions	e actions	l lllllll	0
9846495	on	s on	l ll	0
9846495	Th2-specific	n Th2-specific	l Uld-llllllll	0
9846495	cytokines.	c cytokines.	l lllllllll.	0
9846495	GATA-3	. GATA-3	. UUUU-d	0
9846495	inhibits	3 inhibits	d llllllll	0
9846495	Th1	s Th1	l Uld	0
9846495	cytokines	1 cytokines	d lllllllll	0
9846495	by	s by	l ll	0
9846495	a	y a	l l	0
9846495	cell-intrinsic	a cell-intrinsic	l llll-lllllllll	0
9846495	mechanism	c mechanism	l lllllllll	0
9846495	that	m that	l llll	0
9846495	is	t is	l ll	0
9846495	not	s not	l lll	0
9846495	dependent	t dependent	l lllllllll	0
9846495	on	t on	l ll	0
9846495	IL-4	n IL-4	l UU-d	0
9846495	and	4 and	d lll	0
9846495	that	d that	l llll	0
9846495	may	t may	l lll	0
9846495	involve	y involve	l lllllll	0
9846495	repression	e repression	l llllllllll	0
9846495	of	n of	l ll	0
9846495	IL-12	f IL-12	l UU-dd	0
9846495	signaling.	2 signaling.	d lllllllll.	0
9846495	Thus,	. Thus,	. Ulll,	0
9846495	GATA-3	, GATA-3	, UUUU-d	0
9846495	expression	3 expression	d llllllllll	0
9846495	and	n and	l lll	0
9846495	IL-12	d IL-12	l UU-dd	0
9846495	signaling	2 signaling	d lllllllll	0
9846495	are	g are	l lll	0
9846495	mutually	e mutually	l llllllll	0
9846495	antagonistic,	y antagonistic,	l llllllllllll,	0
9846495	which	, which	, lllll	0
9846495	facilitates	h facilitates	l lllllllllll	0
9846495	rapid	s rapid	l lllll	0
9846495	dominance	d dominance	l lllllllll	0
9846495	of	e of	l ll	0
9846495	one	f one	l lll	0
9846495	pathway	e pathway	l lllllll	0
9846495	during	y during	l llllll	0
9846495	early	g early	l lllll	0
9846495	Th	y Th	l Ul	0
9846495	development,	h development,	l lllllllllll,	0
9846495	producing	, producing	, lllllllll	0
9846495	a	g a	l l	0
9846495	stable	a stable	l llllll	0
9846495	divergence	e divergence	l llllllllll	0
9846495	in	e in	l ll	0
9846495	cytokine	n cytokine	l llllllll	0
9846495	profiles.	e profiles.	l llllllll.	0
9393857	We	. We	. Ul	0
9393857	have	e have	l llll	0
9393857	identified	e identified	l llllllllll	0
9393857	and	d and	l lll	0
9393857	characterized	d characterized	l lllllllllllll	0
9393857	c-hairy1,	d c-hairy1,	l l-llllld,	0
9393857	an	, an	, ll	0
9393857	avian	n avian	l lllll	0
9393857	homolog	n homolog	l lllllll	0
9393857	of	g of	l ll	0
9393857	the	f the	l lll	0
9393857	Drosophila	e Drosophila	l Ulllllllll	0
9393857	segmentation	a segmentation	l llllllllllll	0
9393857	gene,	n gene,	l llll,	0
9393857	hairy.	, hairy.	, lllll.	0
9393857	c-hairy1	. c-hairy1	. l-llllld	0
9393857	is	1 is	d ll	0
9393857	strongly	s strongly	l llllllll	0
9393857	expressed	y expressed	l lllllllll	0
9393857	in	d in	l ll	0
9393857	the	n the	l lll	0
9393857	presomitic	e presomitic	l llllllllll	0
9393857	mesoderm,	c mesoderm,	l llllllll,	0
9393857	where	, where	, lllll	0
9393857	its	e its	l lll	0
9393857	mRNA	s mRNA	l lUUU	1
9393857	exhibits	A exhibits	U llllllll	0
9393857	cyclic	s cyclic	l llllll	0
9393857	waves	c waves	l lllll	0
9393857	of	s of	l ll	0
9393857	expression	f expression	l llllllllll	0
9393857	whose	n whose	l lllll	0
9393857	temporal	e temporal	l llllllll	0
9393857	periodicity	l periodicity	l lllllllllll	0
9393857	corresponds	y corresponds	l lllllllllll	0
9393857	to	s to	l ll	0
9393857	the	o the	l lll	0
9393857	formation	e formation	l lllllllll	0
9393857	time	n time	l llll	0
9393857	of	e of	l ll	0
9393857	one	f one	l lll	0
9393857	somite	e somite	l llllll	0
9393857	(90	e (90	l (dd	0
9393857	min).	0 min).	d lll).	0
9393857	The	. The	. Ull	0
9393857	apparent	e apparent	l llllllll	0
9393857	movement	t movement	l llllllll	0
9393857	of	t of	l ll	0
9393857	these	f these	l lllll	0
9393857	waves	e waves	l lllll	0
9393857	is	s is	l ll	0
9393857	due	s due	l lll	0
9393857	to	e to	l ll	0
9393857	coordinated	o coordinated	l lllllllllll	0
9393857	pulses	d pulses	l llllll	0
9393857	of	s of	l ll	0
9393857	c-hairy1	f c-hairy1	l l-llllld	0
9393857	expression,	1 expression,	d llllllllll,	0
9393857	not	, not	, lll	0
9393857	to	t to	l ll	0
9393857	cell	o cell	l llll	0
9393857	displacement	l displacement	l llllllllllll	0
9393857	along	t along	l lllll	0
9393857	the	g the	l lll	0
9393857	anteroposterior	e anteroposterior	l lllllllllllllll	0
9393857	axis,	r axis,	l llll,	0
9393857	nor	, nor	, lll	0
9393857	to	r to	l ll	0
9393857	propagation	o propagation	l lllllllllll	0
9393857	of	n of	l ll	0
9393857	an	f an	l ll	0
9393857	activating	n activating	l llllllllll	0
9393857	signal.	g signal.	l llllll.	0
9393857	Rather,	. Rather,	. Ulllll,	0
9393857	the	, the	, lll	0
9393857	rhythmic	e rhythmic	l llllllll	0
9393857	c-hairy	c c-hairy	l l-lllll	0
9393857	mRNA	y mRNA	l lUUU	1
9393857	expression	A expression	U llllllllll	0
9393857	is	n is	l ll	0
9393857	an	s an	l ll	0
9393857	autonomous	n autonomous	l llllllllll	0
9393857	property	s property	l llllllll	0
9393857	of	y of	l ll	0
9393857	the	f the	l lll	0
9393857	paraxial	e paraxial	l llllllll	0
9393857	mesoderm.	l mesoderm.	l llllllll.	0
9393857	These	. These	. Ullll	0
9393857	results	e results	l lllllll	0
9393857	provide	s provide	l lllllll	0
9393857	molecular	e molecular	l lllllllll	0
9393857	evidence	r evidence	l llllllll	0
9393857	for	e for	l lll	0
9393857	a	r a	l l	0
9393857	developmental	a developmental	l lllllllllllll	0
9393857	clock	l clock	l lllll	0
9393857	linked	k linked	l llllll	0
9393857	to	d to	l ll	0
9393857	segmentation	o segmentation	l llllllllllll	0
9393857	and	n and	l lll	0
9393857	somitogenesis	d somitogenesis	l lllllllllllll	0
9393857	of	s of	l ll	0
9393857	the	f the	l lll	0
9393857	paraxial	e paraxial	l llllllll	0
9393857	mesoderm,	l mesoderm,	l llllllll,	0
